Ano;Id;Município;N. Internação;Dias de Permanência;N. Óbitos;Prop Inter / Total Pop;Prop Dias Perm / Internações;Prop de Óbitos / Inter;IDHM;PIB per Capita série revisada;POP_TOT - População total do município do ano de referência (Fonte: IBGE):;ES001 - População total atendida com esgotamento sanitário;ES002 - Quantidade de ligações ativas de esgotos;ES005 - Volume de esgotos coletado;ES006 - Volume de esgotos tratado;IN015_AE - Índice de coleta de esgoto;IN016_AE - Índice de tratamento de esgoto;IN046_AE - Índice de esgoto tratado referido à água consumida;IN056_AE - Índice de atendimento total de esgoto referido aos municípios atendidos com água
2013;258;São Francisco;32;132;2;0,000571398;4,125;0,0625;0,638;6461,8;56003;15511;3838;338,57;328,54;23,16;97,04;22,47;27,7
2013;259;São Gotardo;23;82;1;0,000680997;3,565217391;0,043478261;0,736;16132,48;33774;30688;10147;1126,87;0;69,08;0;0;90,86
2013;261;São João del Rei;106;289;0;0,001199027;2,726415094;0;0,758;16952,55;88405;10203;3672;327,58;327,58;70,7;100;70,7;11,54
2013;262;São João do Paraíso;40;110;1;0,001716517;2,75;0,025;0,615;6181,01;23303;5651;1854;132,19;129,37;30,18;97,87;29,54;24,25
2013;263;São Lourenço;17;51;0;0,000386039;3;0;0,759;16943,81;44037;43596;14263;2523;0;79,99;0;0;99
2013;266;São Sebastião do Paraíso;37;194;2;0,000540004;5,243243243;0,054054054;0,722;19030,57;68518;63217;22334;2678,62;0;75,94;0;0;92,26
2013;267;São Tiago;23;123;1;0,002099498;5,347826087;0,043478261;0,662;10476,92;10955;6408;2299;189,71;189,71;48,81;100;48,81;58,49
2013;268;São Vicente de Minas;19;55;0;0,002560647;2,894736842;0;0,715;13937,43;7420;6289;2373;360;0;100;0;0;84,76
2013;269;Serro;36;133;0;0,001680751;3,694444444;0;0,656;8450,15;21419;9370;2852;271,2;271,2;55,29;100;55,29;43,75
2013;270;Sete Lagoas;180;827;10;0,000790962;4,594444444;0,055555556;0,76;35770,19;227571;216192;62624;9200;1199,94;81,03;13,04;10,57;95
2013;272;Taiobeiras;73;241;2;0,002232552;3,301369863;0,02739726;0,67;9672,09;32698;7512;2303;149,27;143,78;15,09;96,32;14,53;22,97
2013;273;Teófilo Otoni;57;356;3;0,000406948;6,245614035;0,052631579;0,701;13734,21;140067;112613;33429;3435,15;2478,68;65,09;72,16;46,96;80,4
2013;275;Tombos;61;228;0;0,006544362;3,737704918;0;0,718;8921,28;9321;7400;2285;257;0;59,24;0;0;79,39
2013;276;Três Corações;42;188;1;0,000547345;4,476190476;0,023809524;0,744;23141,12;76734;69417;21871;2563,67;0;74,35;0;0;90,46
2013;277;Três Marias;28;76;0;0,000924031;2,714285714;0;0,752;37544,76;30302;25841;8327;823,82;694,16;62,19;84,26;52,4;85,28
2013;278;Três Pontas;42;98;0;0,000747917;2,333333333;0;0,731;15320,51;56156;49151;16650;2946,74;22,68;98,82;0,77;0,76;87,53
2013;279;Tupaciguara;183;378;1;0,007270271;2,06557377;0,005464481;0,719;17212,36;25171;22800;8156;1409,5;0;57,06;0;0;90,58
2013;280;Turmalina;33;103;1;0,001726483;3,121212121;0,03030303;0,682;10488,83;19114;12658;3970;367,52;367,52;57,81;100;57,81;66,22
2013;281;Ubá;615;1451;1;0,005668568;2,359349593;0,001626016;0,724;21204,52;108493;104035;33565;3250,94;0;66,74;0;0;95,89
2013;282;Uberaba;252;942;2;0,000799087;3,738095238;0,007936508;0,772;34449,63;315360;309052;100350;17647,72;13059,31;80;74;59,2;98
2013;283;Uberlândia;402;1393;4;0,000621643;3,465174129;0,009950249;0,789;39770,62;646673;628743;172265;50354,99;50354,99;92,89;100;92,89;97,23
2013;284;Unaí;27;87;1;0,000330506;3,222222222;0,037037037;0,736;27371,52;81693;57834;17896;3757,01;2550,17;87,03;67,88;59,07;70,79
2013;286;Urucuia;0;0;0;0;0;0;0,619;5350,69;14963;1200;440;39;39;18,94;100;18,94;8,02
2013;287;Varginha;20;81;0;0,000153682;4,05;0;0,778;31233,86;130139;125888;43235;5322,15;5135,01;77,38;96,48;74,66;96,73
2013;290;Vazante;21;55;0;0,001024091;2,619047619;0;0,742;25196,32;20506;16551;6168;629,39;606,53;70,41;96,37;67,86;80,71
2013;291;Vespasiano;11;41;0;9,61833E-05;3,727272727;0;0,688;20567,09;114365;96444;23032;2630,54;2630,54;60,43;100;60,43;84,33
2013;292;Viçosa;68;299;1;0,00089301;4,397058824;0,014705882;0,775;6590,23;76147;66029;16406;3259,77;32,6;71,84;1;0,72;86,71
2013;294;Visconde do Rio Branco;328;1018;0;0,008127664;3,103658537;0;0,709;22455,25;40356;36000;11800;3500;0;100;0;0;89,21
