Ano;Id;Município;N. Internação;Dias de Permanência;N. Óbitos;Prop Inter / Total Pop;Prop Dias Perm / Internações;Prop de Óbitos / Inter;IDHM;PIB per Capita série revisada;POP_TOT - População total do município do ano de referência (Fonte: IBGE):;ES001 - População total atendida com esgotamento sanitário;ES002 - Quantidade de ligações ativas de esgotos;ES005 - Volume de esgotos coletado;ES006 - Volume de esgotos tratado;IN015_AE - Índice de coleta de esgoto;IN016_AE - Índice de tratamento de esgoto;IN046_AE - Índice de esgoto tratado referido à água consumida;IN056_AE - Índice de atendimento total de esgoto referido aos municípios atendidos com água
2014;256;Santos Dumont;21;69;0;0,000441566;3,285714286;0;0,741;14473,33;47558;33595;9886;1021,74;0;56,75;0;0;70,64
2014;257;São Domingos do Prata;30;113;1;0,00168492;3,766666667;0,033333333;0,69;11114,73;17805;10520;3500;440;0;85,19;0;0;59,08
2014;258;São Francisco;38;138;1;0,000675952;3,631578947;0,026315789;0,638;7012,45;56217;20723;5090;486,26;479,11;33,01;98,53;32,52;36,86
2014;259;São Gotardo;23;66;0;0,000674348;2,869565217;0;0,736;16691,49;34107;31466;10440;1127,93;0;68,31;0;0;92,26
2014;261;São João del Rei;150;428;1;0,001687251;2,853333333;0,006666667;0,758;18334,92;88902;10776;3880;358,42;358,42;69,61;100;69,61;12,12
2014;262;São João do Paraíso;53;231;3;0,002263313;4,358490566;0,056603774;0,615;7313,49;23417;6693;2176;154,9;154,9;34,34;100;34,34;28,58
2014;263;São Lourenço;15;45;0;0,000337709;3;0;0,759;18418,03;44417;43973;14621;2525,28;0;80;0;0;99
2014;266;São Sebastião do Paraíso;32;141;2;0,000463385;4,40625;0,0625;0,722;21445,17;69057;63715;22923;2731,86;0;76,04;0;0;92,26
2014;267;São Tiago;45;215;0;0,004096122;4,777777778;0;0,662;11579,36;10986;6648;2390;190,75;184,29;49,22;96,61;47,56;60,51
2014;268;São Vicente de Minas;21;50;0;0,002804862;2,380952381;0;0,715;18131,77;7487;7200;2390;360;0;100;0;0;96,17
2014;269;Serro;39;182;1;0,001820473;4,666666667;0,025641026;0,656;9120,67;21423;9911;3009;287,63;287,63;51,21;100;51,21;46,26
2014;270;Sete Lagoas;149;684;4;0,000648145;4,590604027;0,026845638;0,76;34688,47;229887;219770;64082;9405,7;1199,94;80;12,76;10,21;95,6
2014;272;Taiobeiras;85;236;0;0,002572639;2,776470588;0;0,67;11188,7;33040;10654;3227;216,38;216,38;21,93;100;21,93;32,25
2014;273;Teófilo Otoni;32;209;1;0,000227649;6,53125;0,03125;0,701;15379,33;140567;114832;35592;3527,27;3162,73;65,83;89,67;59,03;81,69
2014;275;Tombos;93;351;0;0,010137345;3,774193548;0;0,718;10373,49;9174;7400;2335;258;0;57,34;0;0;80,66
2014;276;Três Corações;37;152;0;0,000478407;4,108108108;0;0,744;23836,24;77340;69965;22551;2635,62;0;74,38;0;0;90,46
2014;277;Três Marias;40;107;2;0,001304079;2,675;0,05;0,752;40031,97;30673;26562;8568;789,96;789,96;62;100;62;86,6
2014;278;Três Pontas;67;217;4;0,001187775;3,23880597;0,059701493;0,731;17515,5;56408;50100;17028;2953,42;17,42;98,8;0,59;0,58;88,82
2014;279;Tupaciguara;300;741;1;0,011872255;2,47;0,003333333;0,719;19755,15;25269;22950;8353;1450;0;84;0;0;90,82
2014;280;Turmalina;25;54;0;0,001296143;2,16;0;0,682;14848,33;19288;13108;4135;347,54;347,54;57,84;100;57,84;67,96
2014;281;Ubá;609;1441;5;0,005547509;2,366174056;0,008210181;0,724;22812,2;109779;100622;35764;16300,76;0;100;0;0;91,66
2014;282;Uberaba;289;1128;2;0,000906488;3,903114187;0,006920415;0,772;36403,22;318813;312436;102369;17400,94;12876,69;80;74;59,2;98
2014;283;Uberlândia;698;1904;6;0,001066168;2,727793696;0,008595989;0,789;43291,56;654681;636529;175635;50016,36;50016,36;93,1;100;93,1;97,23
2014;284;Unaí;30;91;2;0,000364529;3,033333333;0,066666667;0,736;26996,54;82298;59682;18502;3408,01;2410,8;71,71;70,74;50,73;72,52
2014;287;Varginha;16;46;0;0,000121887;2,875;0;0,778;34902,15;131269;126982;44818;5271,82;5271,82;77,28;100;77,28;96,73
2014;290;Vazante;32;85;0;0,001554908;2,65625;0;0,742;28079,74;20580;16611;6323;648,86;648,86;70,74;100;70,74;80,71
2014;291;Vespasiano;17;106;0;0,000145915;6,235294118;0;0,688;22631,94;116506;104164;24136;2654,49;2654,49;61,77;100;61,77;89,41
2014;292;Viçosa;83;312;1;0,001081504;3,759036145;0,012048193;0,775;7340,34;76745;67536;16858;3639,04;36,39;80;1;0,8;88
