"Ano","Id","Município","N. Internação","Dias de Permanência","N. Óbitos","Prop Inter / Total Pop","Prop Dias Perm / Internações","Prop de Óbitos / Inter","IDHM","PIB per Capita série revisada","POP_TOT - População total do município do ano de referência (Fonte: IBGE):","ES001 - População total atendida com esgotamento sanitário","ES002 - Quantidade de ligações ativas de esgotos","ES005 - Volume de esgotos coletado","ES006 - Volume de esgotos tratado","IN015_AE - Índice de coleta de esgoto","IN016_AE - Índice de tratamento de esgoto","IN046_AE - Índice de esgoto tratado referido à água consumida","IN056_AE - Índice de atendimento total de esgoto referido aos municípios atendidos com água"
"2008",3,"Águas Vermelhas",154,436,1,0.011685256848015782,2.831168831168831,0.006493506493506494,0.466,3705.94,13179,2235,654,49.79,49.79,15.72,100.0,15.72,16.96
"2009",3,"Águas Vermelhas",148,442,0,0.011126982933614015,2.9864864864864864,0.0,0.466,6728.53,13301,5078,1421,89.15,89.15,27.69,100.0,27.69,38.18
"2010",3,"Águas Vermelhas",137,384,1,0.01076874705235026,2.802919708029197,0.0072992700729927005,0.601,10390.91,12722,5375,1514,118.4,118.4,34.62,100.0,34.62,42.25
"2011",3,"Águas Vermelhas",160,472,1,0.012512708219285212,2.95,0.00625,0.601,10088.12,12787,5464,1537,117.81,117.81,34.38,100.0,34.38,42.73
"2012",3,"Águas Vermelhas",161,448,1,0.012529182879377432,2.782608695652174,0.006211180124223602,0.601,17412.72,12850,4368,1232,90.41,90.41,24.88,100.0,24.88,33.99
"2013",3,"Águas Vermelhas",100,285,0,0.007515406583496167,2.85,0.0,0.601,10580.18,13306,4856,1365,101.97,101.5,27.31,99.54,27.19,36.49
"2014",3,"Águas Vermelhas",256,771,0,0.01913589475257886,3.01171875,0.0,0.601,11647.07,13378,5241,1472,111.59,111.59,29.09,100.0,29.09,39.18
"2008",4,"Aimorés",90,239,0,0.003618672349322504,2.6555555555555554,0.0,0.593,8887.23,24871,14292,5860,923.1,923.1,60.82,100.0,60.82,57.46
"2009",4,"Aimorés",94,261,1,0.0037865055387714,2.776595744680851,0.010638297872340425,0.593,10150.12,24825,13746,6314,1038.0,1038.0,81.16,100.0,81.16,55.37
"2010",4,"Aimorés",60,167,2,0.0024039424656436556,2.783333333333333,0.03333333333333333,0.684,10184.46,24959,15502,6452,1159.07,1159.07,75.0,100.0,75.0,62.11
"2011",4,"Aimorés",43,130,0,0.0017235850569183903,3.0232558139534884,0.0,0.684,11670.97,24948,19051,6566,1208.29,800.16,93.52,66.22,61.93,76.36
"2012",4,"Aimorés",54,163,0,0.002165456951517825,3.0185185185185186,0.0,0.684,13125.32,24937,19051,6721,1351.31,878.35,80.0,65.0,52.0,76.4
"2013",4,"Aimorés",43,112,1,0.0016747809152872445,2.604651162790698,0.023255813953488372,0.684,14985.86,25675,19821,6847,1311.05,786.63,84.11,60.0,50.46,77.2
"2014",4,"Aimorés",118,302,2,0.004594121082343781,2.559322033898305,0.01694915254237288,0.684,14084.98,25685,19821,6961,1402.27,841.36,80.0,60.0,48.0,77.17
"2008",7,"Alfenas",83,729,3,0.0011140191933427287,8.783132530120483,0.03614457831325301,0.675,13435.55,74505,76195,24371,3099.55,0.0,77.83,0.0,0.0,100.0
"2009",7,"Alfenas",25,143,0,3.323849283378094E-4,5.72,0.0,0.675,14535.54,75214,77568,24939,3174.33,0.0,78.05,0.0,0.0,100.0
"2010",7,"Alfenas",25,154,0,3.3887277360587743E-4,6.16,0.0,0.761,17422.24,73774,69176,25645,3353.15,415.81,77.37,12.4,9.59,93.77
"2011",7,"Alfenas",20,208,0,2.6918624996635174E-4,10.4,0.0,0.761,20458.0,74298,69667,26403,3398.35,1842.45,77.13,54.22,41.82,93.77
"2012",7,"Alfenas",16,70,0,2.1389230522431956E-4,4.375,0.0,0.761,22649.3,74804,70142,27083,3394.3,2633.78,76.76,77.59,59.56,93.77
"2013",7,"Alfenas",16,123,0,2.0613775155247494E-4,7.6875,0.0,0.761,22672.17,77618,72780,27858,3413.12,3291.84,77.05,96.45,74.31,93.77
"2014",7,"Alfenas",29,187,4,3.709578387228817E-4,6.448275862068965,0.13793103448275862,0.761,25103.11,78176,73304,28839,3377.89,3356.64,77.24,99.37,76.75,93.77
"2008",8,"Almenara",130,397,1,0.003397005409077844,3.0538461538461537,0.007692307692307693,0.529,4975.58,38269,30173,8907,992.09,0.0,69.62,0.0,0.0,78.84
"2009",8,"Almenara",95,333,5,0.002465547221717578,3.5052631578947366,0.05263157894736842,0.529,5489.78,38531,30799,9178,1032.32,0.0,70.97,0.0,0.0,79.93
"2010",8,"Almenara",140,407,1,0.0036105738233397806,2.907142857142857,0.007142857142857143,0.642,6822.02,38775,31750,9753,1063.99,0.0,71.83,0.0,0.0,81.88
"2011",8,"Almenara",97,325,1,0.002484885746490419,3.350515463917526,0.010309278350515464,0.642,7603.4,39036,31964,10361,1080.71,0.31,71.91,0.03,0.02,81.88
"2012",8,"Almenara",128,360,1,0.0032580751902665005,2.8125,0.0078125,0.642,8054.09,39287,32169,10788,1138.74,414.77,72.01,36.42,26.23,81.88
"2013",8,"Almenara",109,375,2,0.0026749122677857127,3.4403669724770642,0.01834862385321101,0.642,9098.35,40749,33366,11357,1156.6,993.0,72.43,85.86,62.18,81.88
"2014",8,"Almenara",113,367,1,0.002754216632543629,3.247787610619469,0.008849557522123894,0.642,10240.99,41028,33595,12110,1172.91,1092.32,72.2,93.13,67.24,81.88
"2008",12,"Araçuaí",230,976,3,0.006172508185282593,4.243478260869566,0.013043478260869565,0.516,4285.99,37262,2675,718,23.64,0.0,2.26,0.0,0.0,7.18
"2009",12,"Araçuaí",159,572,5,0.004252701401519204,3.59748427672956,0.031446540880503145,0.516,4564.11,37388,7022,1999,165.26,0.0,15.74,0.0,0.0,18.78
"2010",12,"Araçuaí",79,278,1,0.0021936522922278066,3.518987341772152,0.012658227848101266,0.663,5421.98,36013,11981,3556,357.99,0.0,32.94,0.0,0.0,33.27
"2011",12,"Araçuaí",72,279,3,0.0019979465549296556,3.875,0.041666666666666664,0.663,5931.35,36037,14600,4469,442.57,107.73,38.97,24.34,9.49,40.51
"2012",12,"Araçuaí",66,236,0,0.0018303336199007182,3.5757575757575757,0.0,0.663,6702.23,36059,16088,4862,474.33,225.34,34.58,47.51,16.43,44.62
"2013",12,"Araçuaí",65,253,1,0.0017487691355699642,3.8923076923076922,0.015384615384615385,0.663,7629.69,37169,17995,5394,523.26,359.91,42.37,68.78,29.14,48.41
"2014",12,"Araçuaí",80,285,3,0.0021493820526598604,3.5625,0.0375,0.663,9171.63,37220,19480,5852,553.66,364.0,44.23,65.74,29.08,52.34
"2008",13,"Araguari",210,606,0,0.001903311762466692,2.8857142857142857,0.0,0.673,16723.68,110334,99845,31350,7610.0,20.0,80.0,0.26,0.21,90.49
"2009",13,"Araguari",189,565,2,0.0017012466807687114,2.9894179894179893,0.010582010582010581,0.673,17239.3,111095,98633,32050,8658.0,24.0,93.35,0.28,0.26,88.78
"2010",13,"Araguari",231,721,2,0.002103805976266154,3.121212121212121,0.008658008658008658,0.773,19564.66,109801,102583,32266,8834.0,41.0,85.0,0.46,0.39,93.43
"2011",13,"Araguari",136,376,3,0.0012318617416351154,2.764705882352941,0.022058823529411766,0.773,20056.12,110402,110402,33167,9570.0,117.0,88.35,1.22,1.08,100.0
"2012",13,"Araguari",99,358,1,8.920285088707279E-4,3.6161616161616164,0.010101010101010102,0.773,25458.45,110983,110983,34889,8894.0,158.0,80.0,1.78,1.42,100.0
"2013",13,"Araguari",75,402,1,6.523440897625468E-4,5.36,0.013333333333333334,0.773,24558.92,114970,114970,36360,9450.0,160.0,80.0,1.69,1.35,100.0
"2014",13,"Araguari",84,328,1,7.264425072644251E-4,3.9047619047619047,0.011904761904761904,0.773,29606.03,115632,115632,36388,11402.0,175.0,80.0,1.53,1.23,100.0
"2008",15,"Araxá",94,320,1,0.0010250482536012999,3.404255319148936,0.010638297872340425,0.683,25803.3,91703,93655,24127,3581.78,179.86,76.78,5.02,3.86,100.0
"2009",15,"Araxá",63,278,3,6.779515103253091E-4,4.412698412698413,0.047619047619047616,0.683,21312.23,92927,96493,28944,3701.81,199.09,77.29,5.38,4.16,100.0
"2010",15,"Araxá",84,223,0,8.967460927491673E-4,2.6547619047619047,0.0,0.772,27466.91,93672,92284,30111,3887.89,205.13,77.36,5.28,4.08,98.52
"2011",15,"Araxá",48,171,0,5.063344550047997E-4,3.5625,0.0,0.772,30454.99,94799,93394,31096,4029.83,156.5,77.37,3.88,3.0,98.52
"2012",15,"Araxá",49,185,0,5.110128483230436E-4,3.7755102040816326,0.0,0.772,41077.82,95888,94467,32542,4175.89,875.73,77.14,20.97,16.18,98.52
"2013",15,"Araxá",49,189,2,4.900686096053448E-4,3.857142857142857,0.04081632653061224,0.772,42591.31,99986,98504,34023,4182.19,3287.41,77.09,78.6,60.59,98.52
"2014",15,"Araxá",52,205,1,5.141591520329062E-4,3.9423076923076925,0.019230769230769232,0.772,47115.64,101136,99637,35807,4203.52,4203.52,76.82,100.0,76.82,98.52
"2008",18,"Ataléia",127,314,0,0.00828873515206892,2.47244094488189,0.0,0.46,5351.24,15322,3717,1089,102.18,0.0,38.22,0.0,0.0,24.26
"2009",18,"Ataléia",134,320,4,0.008837884184144572,2.388059701492537,0.029850746268656716,0.46,5557.83,15162,3845,1134,105.27,0.0,40.77,0.0,0.0,25.36
"2010",18,"Ataléia",133,325,0,0.009200968523002421,2.443609022556391,0.0,0.588,4877.62,14455,3941,1173,108.43,0.0,37.01,0.0,0.0,27.26
"2011",18,"Ataléia",131,446,2,0.009173669467787115,3.404580152671756,0.015267175572519083,0.588,5921.84,14280,4087,1215,110.45,1.27,38.64,1.15,0.44,28.62
"2012",18,"Ataléia",117,427,2,0.008292579204762918,3.6495726495726495,0.017094017094017096,0.588,6743.78,14109,4240,1258,116.23,0.21,39.88,0.18,0.07,30.05
"2013",18,"Ataléia",71,234,1,0.004949804796430563,3.295774647887324,0.014084507042253521,0.588,7364.77,14344,4265,1276,119.67,0.0,40.21,0.0,0.0,29.73
"2014",18,"Ataléia",98,290,0,0.006907245559627855,2.9591836734693877,0.0,0.588,9148.8,14188,4365,1309,119.78,0.0,36.47,0.0,0.0,30.77
"2008",20,"Barbacena",76,389,2,5.968836391053028E-4,5.118421052631579,0.02631578947368421,0.664,10712.31,127328,106239,23071,2689.86,325.78,69.75,12.11,8.45,83.44
"2009",20,"Barbacena",55,254,0,4.277758765516598E-4,4.618181818181818,0.0,0.664,10386.55,128572,107874,24899,3215.57,332.0,81.5,10.32,8.41,83.9
"2010",20,"Barbacena",57,240,0,4.51363593170948E-4,4.2105263157894735,0.0,0.769,12498.45,126284,111249,25534,3200.96,332.06,73.84,10.37,7.66,88.09
"2011",20,"Barbacena",36,202,0,2.8297882375135595E-4,5.611111111111111,0.0,0.769,13480.45,127218,92841,26431,3264.83,322.53,74.05,9.88,7.32,72.98
"2012",20,"Barbacena",24,157,0,1.8732438339057135E-4,6.541666666666667,0.0,0.769,14784.11,128120,94646,26954,3320.56,322.06,74.37,9.7,7.21,73.87
"2013",20,"Barbacena",39,331,3,2.932771845390284E-4,8.487179487179487,0.07692307692307693,0.769,15764.49,132980,99019,27880,3407.35,322.06,54.85,9.45,5.18,74.46
"2014",20,"Barbacena",32,227,2,2.3885588033320396E-4,7.09375,0.0625,0.769,17014.04,133972,101461,28680,3974.46,875.48,62.75,22.03,13.82,75.73
"2008",22,"Belo Horizonte",3230,17231,26,0.0013266837588442161,5.33467492260062,0.00804953560371517,0.726,17313.06,2434642,2376993,497057,110651.0,88016.82,73.31,79.54,58.31,97.63
"2009",22,"Belo Horizonte",2570,14203,23,0.0010478603059507457,5.5264591439688715,0.00894941634241245,0.726,18182.7,2452617,2456488,518143,113063.19,74309.71,75.19,65.72,49.42,100.0
"2010",22,"Belo Horizonte",2627,15146,31,0.0011060349426204902,5.765511990864104,0.011800532927293491,0.81,24922.95,2375151,2375151,528271,116289.22,84748.2,75.57,72.88,55.07,100.0
"2011",22,"Belo Horizonte",2129,13090,28,8.924229976023206E-4,6.148426491310475,0.013151714419915453,0.81,27797.65,2385640,2385640,539103,118953.8,93019.57,75.55,78.2,59.08,100.0
"2012",22,"Belo Horizonte",2121,13733,27,8.853048165841259E-4,6.4747760490334745,0.01272984441301273,0.81,31167.37,2395785,2395785,546027,119057.53,102219.64,75.1,85.86,64.48,100.0
"2013",22,"Belo Horizonte",1697,10962,18,6.845046618518735E-4,6.459634649381261,0.01060695344725987,0.81,33167.4,2479165,2479165,561095,120242.67,107399.7,75.45,89.32,67.39,100.0
"2014",22,"Belo Horizonte",1714,9398,14,6.880469702449793E-4,5.483080513418903,0.008168028004667444,0.81,35187.85,2491109,2491109,574936,117816.25,106392.68,75.81,90.3,68.46,100.0
"2008",24,"Berilo",53,189,0,0.0038802254923493667,3.5660377358490565,0.0,0.497,3818.48,13659,3095,1020,77.26,77.26,48.41,100.0,48.41,22.66
"2009",24,"Berilo",78,273,0,0.005686374571699351,3.5,0.0,0.497,4044.81,13717,3144,1041,64.51,53.68,55.26,83.21,45.99,22.92
"2010",24,"Berilo",87,280,0,0.007073170731707317,3.218390804597701,0.0,0.628,4304.85,12300,4500,1400,134.0,134.0,69.79,100.0,69.79,36.59
"2011",24,"Berilo",66,207,0,0.005388634879163945,3.1363636363636362,0.0,0.628,4771.96,12248,2100,1207,100.14,99.03,55.2,98.89,54.59,17.15
"2012",24,"Berilo",59,187,1,0.004836858501393671,3.169491525423729,0.01694915254237288,0.628,5201.02,12198,3547,1149,62.77,62.77,33.92,100.0,33.92,29.08
"2013",24,"Berilo",62,178,1,0.004956827630316597,2.870967741935484,0.016129032258064516,0.628,6207.6,12508,4095,1170,123.28,94.72,62.57,76.83,48.08,32.74
"2014",24,"Berilo",65,194,1,0.00521292806159275,2.9846153846153847,0.015384615384615385,0.628,6957.94,12469,3666,1162,110.48,110.48,59.48,100.0,59.48,29.4
"2008",25,"Betim",50,340,1,1.164125380960031E-4,6.8,0.02,0.612,58938.14,429507,286108,71993,10635.65,933.53,56.46,8.78,4.96,66.61
"2009",25,"Betim",40,263,1,9.05493629852314E-5,6.575,0.025,0.612,57009.27,441748,317476,80114,11405.3,1036.02,60.14,9.08,5.46,71.87
"2010",25,"Betim",58,350,1,1.5340303473520786E-4,6.0344827586206895,0.017241379310344827,0.749,61939.08,378089,328628,83594,12350.23,3341.42,62.98,27.06,17.04,86.92
"2011",25,"Betim",36,142,1,9.385485346911003E-5,3.9444444444444446,0.027777777777777776,0.749,56927.57,383571,339803,86662,12639.89,8485.25,63.15,67.13,42.39,88.59
"2012",25,"Betim",51,311,0,1.3114821548423263E-4,6.098039215686274,0.0,0.749,55678.87,388873,351934,88692,12813.86,11488.6,62.29,89.66,55.84,90.5
"2013",25,"Betim",25,171,0,6.15045488764349E-5,6.84,0.0,0.749,54140.46,406474,378713,93879,13099.66,11955.63,63.21,91.27,57.69,93.17
"2014",25,"Betim",54,334,0,1.3106700679363985E-4,6.185185185185185,0.0,0.749,53456.01,412003,397252,96910,13443.74,13443.74,64.05,100.0,64.05,96.42
"2008",27,"Boa Esperança",47,155,0,0.0012025996622486055,3.297872340425532,0.0,0.617,10676.59,39082,34474,9734,1409.69,0.0,80.28,0.0,0.0,88.21
"2009",27,"Boa Esperança",40,105,0,0.0010190044326692821,2.625,0.0,0.617,10855.97,39254,35339,10097,1552.0,0.0,80.04,0.0,0.0,90.03
"2010",27,"Boa Esperança",42,145,0,0.001090455914425174,3.4523809523809526,0.0,0.704,11107.72,38516,32191,10453,1517.0,0.0,80.01,0.0,0.0,83.58
"2011",27,"Boa Esperança",43,114,0,0.0011132109664224506,2.6511627906976742,0.0,0.704,14348.72,38627,32284,10766,1564.73,0.0,80.0,0.0,0.0,83.58
"2012",27,"Boa Esperança",47,124,0,0.001213404244333144,2.6382978723404253,0.0,0.704,15842.75,38734,32373,11182,1623.93,0.0,80.0,0.0,0.0,83.58
"2013",27,"Boa Esperança",29,102,0,7.246738967464641E-4,3.5172413793103448,0.0,0.704,15297.5,40018,33446,11515,1659.73,0.0,79.96,0.0,0.0,83.58
"2014",27,"Boa Esperança",32,99,1,7.969119661312414E-4,3.09375,0.03125,0.704,16244.81,40155,33561,11883,1717.61,1717.61,79.97,100.0,79.97,83.58
"2008",29,"Bom Despacho",50,193,0,0.0011390040548544353,3.86,0.0,0.665,11756.36,43898,45198,13753,1631.32,0.0,72.92,0.0,0.0,100.0
"2009",29,"Bom Despacho",15,70,1,3.3886818027787193E-4,4.666666666666667,0.06666666666666667,0.665,11278.66,44265,46947,14266,1664.54,0.0,73.82,0.0,0.0,100.0
"2010",29,"Bom Despacho",37,178,0,8.109766789409083E-4,4.8108108108108105,0.0,0.75,13815.39,45624,42963,14842,1732.19,0.0,73.54,0.0,0.0,94.17
"2011",29,"Bom Despacho",29,98,1,6.295998784220924E-4,3.3793103448275863,0.034482758620689655,0.75,15344.45,46061,43375,15380,1799.96,0.0,73.61,0.0,0.0,94.17
"2012",29,"Bom Despacho",21,71,0,4.5178778882147926E-4,3.380952380952381,0.0,0.75,17464.94,46482,43771,16100,1827.72,0.0,73.55,0.0,0.0,94.17
"2013",29,"Bom Despacho",16,59,0,3.309203722854188E-4,3.6875,0.0,0.75,19169.38,48350,45530,16666,1845.56,0.0,73.57,0.0,0.0,94.17
"2014",29,"Bom Despacho",12,31,0,2.458915618212368E-4,2.5833333333333335,0.0,0.75,20507.56,48802,45956,17349,1837.47,948.28,73.8,51.61,38.09,94.17
"2008",31,"Borda da Mata",22,67,0,0.0014267185473411154,3.0454545454545454,0.0,0.615,7466.33,15420,13068,4260,399.66,26.44,77.21,6.62,5.11,84.75
"2009",31,"Borda da Mata",10,30,0,6.448700586831754E-4,3.0,0.0,0.615,7939.28,15507,13232,4308,408.0,29.55,78.4,7.24,5.68,85.33
"2010",31,"Borda da Mata",6,20,0,3.505082369435682E-4,3.3333333333333335,0.0,0.73,9392.16,17118,13588,4452,422.53,31.75,77.81,7.51,5.85,79.38
"2011",31,"Borda da Mata",14,39,0,8.081274532440544E-4,2.7857142857142856,0.0,0.73,10524.97,17324,13883,4575,430.58,31.83,77.87,7.39,5.76,80.14
"2012",31,"Borda da Mata",14,36,0,7.989499514923244E-4,2.5714285714285716,0.0,0.73,12129.95,17523,14043,4724,435.77,11.77,77.31,2.7,2.09,80.14
"2013",31,"Borda da Mata",5,17,1,2.7365770893766076E-4,3.4,0.2,0.73,12364.26,18271,14642,4881,441.7,7.78,77.57,1.76,1.37,80.14
"2014",31,"Borda da Mata",0,0,0,0.0,0.0,0.0,0.73,13886.98,18481,14810,4991,440.28,440.28,77.54,100.0,77.54,80.14
"2008",32,"Botelhos",16,56,0,0.0010468463752944255,3.5,0.0,0.602,9294.95,15284,9859,3012,54.9,0.0,9.65,0.0,0.0,64.51
"2009",32,"Botelhos",15,47,0,9.810975210935967E-4,3.1333333333333333,0.0,0.602,7687.63,15289,9909,2963,311.16,0.0,55.64,0.0,0.0,64.81
"2010",32,"Botelhos",9,33,0,6.032171581769437E-4,3.6666666666666665,0.0,0.702,7943.45,14920,10124,3127,314.94,0.0,56.18,0.0,0.0,67.86
"2011",32,"Botelhos",15,41,0,0.001006238679814852,2.7333333333333334,0.0,0.702,9371.77,14907,10341,3219,326.38,0.0,56.27,0.0,0.0,69.37
"2012",32,"Botelhos",26,113,0,0.0017457866111596052,4.346153846153846,0.0,0.702,10506.25,14893,10707,3367,338.7,0.0,56.73,0.0,0.0,71.89
"2013",32,"Botelhos",29,140,1,0.0018922093174996739,4.827586206896552,0.034482758620689655,0.702,10342.95,15326,10948,3454,344.42,0.0,57.49,0.0,0.0,71.43
"2014",32,"Botelhos",21,71,0,0.0013703099510603588,3.380952380952381,0.0,0.702,12563.09,15325,11089,3528,343.7,0.0,57.47,0.0,0.0,72.36
"2008",33,"Brasília de Minas",128,768,1,0.003967515963052508,6.0,0.0078125,0.513,4011.3,32262,18232,5031,445.61,0.0,68.01,0.0,0.0,56.51
"2009",33,"Brasília de Minas",115,531,0,0.0035452247364202477,4.6173913043478265,0.0,0.513,4511.59,32438,17617,4988,462.45,0.0,71.16,0.0,0.0,54.31
"2010",33,"Brasília de Minas",168,926,0,0.005382372729311505,5.511904761904762,0.0,0.656,5105.4,31213,18008,5134,468.21,0.0,68.04,0.0,0.0,57.69
"2011",33,"Brasília de Minas",137,532,0,0.004378955443329285,3.883211678832117,0.0,0.656,5812.33,31286,18605,5348,484.16,5.68,66.85,1.17,0.78,59.47
"2012",33,"Brasília de Minas",44,216,0,0.0014032402092103585,4.909090909090909,0.0,0.656,6574.64,31356,19384,5594,512.78,0.88,66.3,0.17,0.11,61.82
"2013",33,"Brasília de Minas",12,62,2,3.7062202730248935E-4,5.166666666666667,0.16666666666666666,0.656,7230.74,32378,19950,5767,537.3,0.0,66.77,0.0,0.0,61.62
"2014",33,"Brasília de Minas",9,43,0,2.7715332737966925E-4,4.777777777777778,0.0,0.656,8152.83,32473,20862,6068,533.41,533.41,66.76,100.0,66.76,64.24
"2008",36,"Bueno Brandão",88,228,2,0.00786065207682001,2.590909090909091,0.022727272727272728,0.55,6269.92,11195,6399,2068,199.31,199.31,74.97,100.0,74.97,57.16
"2009",36,"Bueno Brandão",24,68,0,0.0021405636817695326,2.8333333333333335,0.0,0.55,8520.36,11212,6460,2091,201.85,200.88,76.99,99.52,76.62,57.62
"2010",36,"Bueno Brandão",8,26,0,7.344840249724568E-4,3.25,0.0,0.658,7208.2,10892,5674,2163,219.74,216.95,76.26,98.73,75.29,52.09
"2011",36,"Bueno Brandão",13,42,0,0.0011938653687207272,3.230769230769231,0.0,0.658,7903.53,10889,5672,2200,208.81,208.81,76.1,100.0,76.1,52.09
"2012",36,"Bueno Brandão",39,135,0,0.003582583134300937,3.4615384615384617,0.0,0.658,8763.72,10886,5671,2213,213.89,209.46,75.45,97.93,73.88,52.09
"2013",36,"Bueno Brandão",30,120,0,0.002675943270002676,4.0,0.0,0.658,9746.3,11211,5840,2231,208.42,150.39,75.75,72.16,54.66,52.09
"2014",36,"Bueno Brandão",39,118,0,0.0034768654720513507,3.0256410256410255,0.0,0.658,10269.52,11217,5843,2283,208.01,208.01,75.82,100.0,75.82,52.09
"2008",43,"Campanha",42,98,1,0.0026599113362887903,2.3333333333333335,0.023809523809523808,0.63,8489.13,15790,13980,4273,389.12,0.0,77.51,0.0,0.0,88.54
"2009",43,"Campanha",51,136,0,0.003197692645306916,2.6666666666666665,0.0,0.63,9148.62,15949,14366,4393,387.03,0.0,78.55,0.0,0.0,90.07
"2010",43,"Campanha",57,146,1,0.003693384306356509,2.56140350877193,0.017543859649122806,0.709,10662.98,15433,13326,4495,406.51,0.0,78.34,0.0,0.0,86.35
"2011",43,"Campanha",80,249,0,0.005149330587023687,3.1125,0.0,0.709,13289.84,15536,13415,4639,417.1,0.31,77.71,0.07,0.06,86.35
"2012",43,"Campanha",50,119,0,0.0031979533098816758,2.38,0.0,0.709,14129.57,15635,13500,4788,428.09,0.05,77.19,0.01,0.01,86.34
"2013",43,"Campanha",54,143,0,0.0033302497687326548,2.6481481481481484,0.0,0.709,13812.83,16215,14001,4947,431.23,0.0,77.35,0.0,0.0,86.35
"2014",43,"Campanha",37,95,1,0.0022664624808575802,2.5675675675675675,0.02702702702702703,0.709,17287.17,16325,14096,5077,428.22,0.0,77.07,0.0,0.0,86.35
"2008",45,"Campina Verde",54,167,1,0.0028114749830790856,3.0925925925925926,0.018518518518518517,0.621,10605.31,19207,17102,5269,585.39,0.0,74.09,0.0,0.0,89.04
"2009",45,"Campina Verde",89,239,1,0.004635175251288996,2.6853932584269664,0.011235955056179775,0.621,11299.12,19201,17496,5413,570.67,0.0,74.5,0.0,0.0,91.12
"2010",45,"Campina Verde",50,128,0,0.002587456013247775,2.56,0.0,0.704,14714.86,19324,14433,5509,590.98,0.0,74.34,0.0,0.0,74.69
"2011",45,"Campina Verde",53,132,1,0.0027401509668079824,2.490566037735849,0.018867924528301886,0.704,19005.35,19342,14446,5671,587.68,1.22,74.43,0.21,0.15,74.69
"2012",45,"Campina Verde",73,204,0,0.003771050728381031,2.7945205479452055,0.0,0.704,20295.46,19358,14458,6034,603.39,124.57,74.21,20.65,15.32,74.69
"2013",45,"Campina Verde",50,150,1,0.0025051355278320558,3.0,0.02,0.704,21569.13,19959,14907,6350,603.42,603.42,74.6,100.0,74.6,74.69
"2014",45,"Campina Verde",60,157,0,0.003001350607773498,2.6166666666666667,0.0,0.704,23679.96,19991,14931,6350,596.52,596.52,74.57,100.0,74.57,74.69
"2008",51,"Capelinha",214,628,0,0.006230892415198719,2.9345794392523366,0.0,0.49,6321.11,34345,17846,5349,115.09,0.0,11.7,0.0,0.0,51.96
"2009",51,"Capelinha",84,274,1,0.002425362360686031,3.261904761904762,0.011904761904761904,0.49,5957.47,34634,18311,5468,505.01,0.0,53.46,0.0,0.0,52.87
"2010",51,"Capelinha",167,433,0,0.004798436916357785,2.592814371257485,0.0,0.653,7359.35,34803,20610,6175,549.95,0.0,55.87,0.0,0.0,59.22
"2011",51,"Capelinha",122,342,0,0.00347677400968937,2.80327868852459,0.0,0.653,9570.89,35090,21919,6639,587.94,2.8,57.03,0.48,0.27,62.47
"2012",51,"Capelinha",171,384,0,0.004834878986654603,2.245614035087719,0.0,0.653,10678.7,35368,22820,6962,615.76,0.41,53.28,0.07,0.04,64.52
"2013",51,"Capelinha",105,234,0,0.002857920522591181,2.2285714285714286,0.0,0.653,11292.62,36740,23503,7252,628.02,0.0,52.7,0.0,0.0,63.97
"2014",51,"Capelinha",189,456,0,0.005102454037417996,2.4126984126984126,0.0,0.653,13729.68,37041,24827,7699,620.58,0.0,51.47,0.0,0.0,67.03
"2008",56,"Caratinga",76,373,2,8.959622752726201E-4,4.907894736842105,0.02631578947368421,0.606,7218.34,84825,49821,13312,1716.34,0.0,56.26,0.0,0.0,58.73
"2009",56,"Caratinga",82,344,2,9.593785099213778E-4,4.195121951219512,0.024390243902439025,0.606,8006.74,85472,51590,13832,1768.57,0.0,56.72,0.0,0.0,60.36
"2010",56,"Caratinga",40,155,2,4.6926876195168876E-4,3.875,0.05,0.706,10069.21,85239,54314,14589,1823.01,0.0,57.13,0.0,0.0,63.72
"2011",56,"Caratinga",19,101,1,2.214168346715456E-4,5.315789473684211,0.05263157894736842,0.706,12426.38,85811,56655,15266,1877.07,6.04,58.12,0.32,0.19,66.02
"2012",56,"Caratinga",86,336,2,9.957852809040805E-4,3.9069767441860463,0.023255813953488372,0.706,12408.89,86364,59084,16023,1930.16,0.96,58.41,0.05,0.03,68.41
"2013",56,"Caratinga",79,294,1,8.819129697023823E-4,3.721518987341772,0.012658227848101266,0.706,13221.0,89578,65285,17547,1994.62,0.0,59.69,0.0,0.0,72.88
"2014",56,"Caratinga",70,258,1,7.761220507362072E-4,3.6857142857142855,0.014285714285714285,0.706,14666.61,90192,67302,18101,2135.21,0.0,62.74,0.0,0.0,74.62
"2008",57,"Carbonita",18,61,0,0.0016944365998305564,3.388888888888889,0.0,0.482,6661.1,10623,5479,1784,25.63,0.0,9.81,0.0,0.0,51.58
"2009",57,"Carbonita",25,68,0,0.0023184642492812763,2.72,0.0,0.482,5832.88,10783,5454,1763,136.7,0.0,54.84,0.0,0.0,50.58
"2010",57,"Carbonita",40,123,0,0.004372540445999125,3.075,0.0,0.638,5768.97,9148,5894,1921,145.28,0.0,57.4,0.0,0.0,64.43
"2011",57,"Carbonita",27,82,1,0.0029469548133595285,3.037037037037037,0.037037037037037035,0.638,6389.33,9162,5983,1957,145.85,0.0,56.87,0.0,0.0,65.3
"2012",57,"Carbonita",17,55,0,0.0018526591107236269,3.235294117647059,0.0,0.638,8509.13,9176,6157,2017,154.85,0.0,49.18,0.0,0.0,67.1
