ano;id;prop_intern_pop;prop_dias_perm_intern;prop_obitos;pop_total;qntd_lig_ativa_esg;qntd_econ_ativa_esg;vol_esg_coletado;vol_esg_tratado;vol_esg_fat;qntd_res_ativ_esg;qntd_lig_total_esg;ind_coleta_esg;ind_trata_esg;ext_rede_esg_lig;ind_atend_esg_mun_atend_agua;ind_esg_trat_agua_cons;ind_atend_esg_mun_esg;ind_atend_esg_mun_agua;rec_oper_dir_agua;rec_oper_dir_esg;rec_oper_indireta;desp_explor;inv_esg_sanit_prest_serv;inv_realiz_esg_sanit_mun;inv_realiz_esg_estado;desp_total_serv_m3_fat;tarifa_med_prat;tar_media_agua;tar_media_esg;desp_explor_m3_fat;desp_explor_econ;margem_desp_explor
2011;262;0,002007;3,488889;0,044444;22420,000000;2804,000000;2930,000000;205,210000;205,210000;301,460000;2626,000000;2804,000000;0,491400;1,000000;8,950000;0,855700;0,491400;0,855700;0,392400;1286465,950000;360064,010000;19111,200000;1447744,660000;0,000000;;;2,600000;2,120000;2,720000;1,190000;1,870000;204,600000;87,930000
2012;262;0,001021;3,434783;0,000000;22517,000000;1633,000000;1714,000000;123,740000;123,740000;184,470000;1499,000000;1633,000000;0,281400;1,000000;10,960000;0,486300;0,281400;0,486300;0,223000;1250492,040000;378609,090000;31934,920000;1581704,970000;0,000000;;;3,750000;2,380000;2,500000;2,050000;2,310000;230,070000;97,090000
2013;262;0,001717;2,750000;0,025000;23303,000000;1854,000000;1963,000000;132,190000;129,370000;200,840000;1687,000000;1854,000000;0,301800;0,978700;15,540000;0,528800;0,295400;0,528800;0,242500;1292635,250000;473636,540000;43812,980000;1993715,130000;0,000000;0,000000;0,000000;3,750000;2,500000;2,550000;2,360000;2,820000;304,040000;112,880000
2014;262;0,002263;4,358491;0,056604;23417,000000;2176,000000;2287,000000;154,900000;154,900000;231,100000;1998,000000;2176,000000;0,343400;1,000000;14,850000;0,623200;0,343400;0,623200;0,285800;1369579,470000;551699,490000;28260,760000;2104258,390000;0,000000;0,000000;0,000000;3,790000;2,550000;2,620000;2,390000;2,790000;301,000000;109,520000
2008;263;0,001802;3,473684;0,013158;42185,000000;12367,000000;16661,000000;2193,990000;0,000000;2193,990000;16147,000000;13519,000000;0,800000;0,000000;8,850000;0,903300;0,000000;0,903300;0,903300;3914706,950000;1078164,790000;1344261,070000;4362599,440000;223740,880000;;;0,720000;0,810000;0,980000;0,490000;0,700000;127,950000;87,380000
2009;263;0,001382;2,949153;0,000000;42688,000000;12622,000000;16857,000000;2254,000000;0,000000;2254,000000;16330,000000;13876,000000;0,799900;0,000000;8,710000;1,000000;0,000000;1,000000;1,000000;4540265,000000;1248255,000000;1573853,000000;4591164,000000;1279651,000000;;;0,740000;0,910000;1,110000;0,550000;0,720000;131,860000;79,310000
2010;263;0,001752;3,397260;0,013699;41657,000000;13124,000000;17385,000000;2464,000000;0,000000;2464,000000;16837,000000;14274,000000;0,849900;0,000000;8,630000;1,000000;0,000000;1,000000;1,000000;4823491,320000;1325836,820000;1750715,400000;5229703,700000;236658,980000;0,000000;0,000000;0,890000;0,920000;1,150000;0,540000;0,780000;146,980000;85,050000
2011;263;0,001214;3,196078;0,019608;42021,000000;13513,000000;17767,000000;2388,000000;0,000000;2388,000000;17220,000000;14677,000000;0,800000;0,000000;8,570000;0,991300;0,000000;0,991300;0,991300;4991285,710000;1368201,660000;1520108,860000;5588922,530000;47964,510000;0,000000;0,000000;0,930000;0,950000;1,160000;0,570000;0,840000;152,880000;87,880000
2012;263;0,000614;4,115385;0,000000;42372,000000;13894,000000;18162,000000;2479,000000;0,000000;2479,000000;17609,000000;15071,000000;0,799900;0,000000;8,540000;0,983100;0,000000;0,983100;0,983100;5894031,220000;1609821,320000;948729,480000;5537976,450000;481794,940000;0,000000;0,000000;0,910000;1,080000;1,320000;0,650000;0,800000;148,140000;73,800000
2013;263;0,000386;3,000000;0,000000;44037,000000;14263,000000;18570,000000;2523,000000;0,000000;2523,000000;17992,000000;15535,000000;0,799900;0,000000;8,500000;0,990000;0,000000;0,990000;0,990000;6467926,910000;3033759,270000;859250,800000;5398679,460000;343104,130000;0,000000;0,000000;0,910000;1,340000;1,420000;1,200000;0,760000;141,320000;56,820000
2014;263;0,000338;3,000000;0,000000;44417,000000;14621,000000;19089,000000;2525,280000;0,000000;2525,280000;18422,000000;15801,000000;0,800000;0,000000;8,460000;0,990000;0,000000;0,990000;0,990000;6721389,550000;3669415,910000;1360468,380000;7463935,440000;582387,040000;0,000000;0,000000;1,040000;1,450000;1,450000;1,450000;1,040000;190,920000;71,830000
2008;264;0,000314;1,666667;0,000000;9541,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;587772,550000;;30066,510000;436691,600000;0,000000;;;2,330000;2,420000;2,420000;;1,790000;247,770000;74,300000
2009;264;0,000515;4,000000;0,000000;9713,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;618116,790000;;35078,340000;469830,330000;0,000000;0,000000;0,000000;2,460000;2,560000;2,560000;;1,950000;256,110000;76,010000
2010;264;0,000389;2,750000;0,000000;10276,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;653501,930000;;34126,170000;510752,840000;0,000000;0,000000;0,000000;2,640000;2,540000;2,540000;;1,980000;262,460000;78,160000
2011;264;0,000478;1,800000;0,000000;10468,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;705859,850000;;13488,370000;549964,560000;0,000000;;;2,610000;2,630000;2,630000;;2,050000;265,230000;77,910000
2012;264;0,000282;2,666667;0,000000;10653,000000;480,000000;480,000000;56,770000;56,770000;0,000000;480,000000;480,000000;0,216600;1,000000;87,500000;0,257700;0,216600;0,257700;0,162200;807715,530000;0,000000;30334,870000;702433,010000;29126,000000;0,000000;0,000000;3,180000;2,800000;2,800000;;2,440000;267,030000;86,970000
2013;264;0,000179;1,500000;0,000000;11179,000000;480,000000;480,000000;56,770000;56,770000;0,000000;480,000000;480,000000;0,213500;1,000000;87,500000;0,245600;0,213500;0,245600;0,178900;842881,160000;0,000000;39283,310000;720382,060000;0,000000;0,000000;0,000000;3,000000;2,870000;2,870000;;2,450000;269,300000;85,470000
2014;264;0,000088;2,000000;0,000000;11370,000000;480,000000;520,000000;60,000000;60,000000;0,000000;480,000000;480,000000;0,225400;1,000000;106,250000;0,241400;0,225400;0,241400;0,175900;878904,640000;0,000000;21316,370000;804676,670000;0,000000;0,000000;0,000000;3,330000;2,970000;2,970000;;2,720000;294,810000;91,550000
2008;265;0,000317;2,500000;0,000000;6308,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;643852,930000;0,000000;12404,610000;521106,790000;53619,000000;;;;;2,690000;;;307,890000;80,940000
2009;265;0,000000;0,000000;0,000000;6301,000000;1510,000000;1627,000000;69,640000;0,000000;0,000000;1384,000000;1510,000000;0,313800;0,000000;12,000000;1,000000;0,000000;1,000000;0,738000;674356,040000;0,000000;13487,200000;478059,550000;90650,000000;0,000000;0,000000;2,540000;2,790000;2,790000;;1,980000;141,670000;70,890000
2010;265;0,001346;3,222222;0,000000;6686,000000;1518,000000;1633,000000;171,100000;0,000000;0,000000;1389,000000;1518,000000;0,704600;0,000000;11,000000;1,000000;0,000000;1,000000;0,631500;718381,170000;0,000000;14536,800000;607867,440000;0,000000;0,000000;0,000000;3,010000;2,740000;2,740000;;2,320000;176,960000;84,620000
2011;265;0,001489;3,100000;0,000000;6714,000000;1570,000000;1676,000000;176,020000;0,000000;127,200000;1435,000000;1570,000000;0,693500;0,000000;8,960000;1,000000;0,000000;1,000000;0,631500;797401,790000;187719,870000;8300,560000;640204,870000;0,000000;;;2,140000;2,450000;2,900000;1,480000;1,590000;181,230000;64,990000
2012;265;0,001780;3,333333;0,000000;6741,000000;1640,000000;1738,000000;174,180000;0,000000;244,380000;1486,000000;1640,000000;0,690300;0,000000;7,790000;1,000000;0,000000;1,000000;0,631500;820327,880000;356803,080000;10337,310000;744263,800000;0,000000;;;2,240000;2,270000;2,990000;1,460000;1,430000;203,210000;63,230000
2013;265;0,000430;2,000000;0,000000;6973,000000;1682,000000;1777,000000;176,770000;0,000000;251,480000;1518,000000;1682,000000;0,681400;0,000000;7,570000;1,000000;0,000000;1,000000;0,631400;896168,260000;401706,780000;16179,890000;859565,570000;161853,000000;0,000000;0,000000;2,180000;2,420000;3,150000;1,600000;1,600000;227,430000;66,230000
2014;265;0,000714;2,200000;0,000000;7005,000000;1796,000000;1891,000000;183,640000;0,000000;259,560000;1627,000000;1796,000000;0,683100;0,000000;7,380000;1,000000;0,000000;1,000000;0,631400;952352,140000;418424,650000;12948,590000;933512,200000;243926,000000;0,000000;0,000000;2,340000;2,470000;3,220000;1,610000;1,680000;236,990000;68,100000
2008;266;0,001198;3,441558;0,025974;64250,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;9340994,650000;;237176,990000;5037596,670000;0,000000;;;2,050000;2,650000;2,650000;;1,430000;216,350000;53,930000
2009;266;0,000895;4,724138;0,051724;64800,000000;;;;0,000000;;;18743,000000;0,000000;0,000000;13,870000;1,000000;0,000000;1,000000;0,924700;10187654,920000;38587,000000;251495,650000;;0,000000;0,000000;0,000000;;;2,800000;;;;
2010;266;0,001323;3,813953;0,046512;64980,000000;18931,000000;;;0,000000;;;18931,000000;0,000000;0,000000;14,150000;1,000000;0,000000;1,000000;0,930600;10596351,780000;42218,000000;241725,040000;6349391,470000;1290000,000000;0,000000;0,000000;;;2,770000;;;;59,680000
2011;266;0,000519;3,176471;0,000000;65491,000000;42922,000000;;2438,740000;0,000000;616,440000;;42922,000000;0,671400;0,000000;11,420000;1,000000;0,000000;1,000000;1,000000;11065652,090000;1058667,270000;123073,680000;6907356,160000;3776186,000000;0,000000;;2,080000;2,720000;2,880000;1,720000;1,550000;;56,970000
2012;266;0,000379;3,160000;0,000000;65984,000000;21784,000000;24487,000000;2700,580000;0,000000;3609,940000;21473,000000;21784,000000;0,757100;0,000000;10,050000;1,000000;0,000000;1,000000;0,922600;11496436,980000;5227827,060000;202682,320000;10970691,650000;9763028,000000;;;2,190000;2,260000;3,030000;1,450000;1,480000;219,710000;65,600000
2013;266;0,000540;5,243243;0,054054;68518,000000;22334,000000;24965,000000;2678,620000;0,000000;3588,520000;21933,000000;22334,000000;0,759400;0,000000;10,470000;1,000000;0,000000;1,000000;0,922600;11775841,370000;5555193,760000;228915,570000;11771145,810000;12297597,000000;0,000000;0,000000;2,150000;2,360000;3,130000;1,550000;1,600000;232,440000;67,920000
2014;266;0,000463;4,406250;0,062500;69057,000000;22923,000000;25513,000000;2731,860000;0,000000;3668,490000;22405,000000;22923,000000;0,760400;0,000000;10,830000;1,000000;0,000000;1,000000;0,922600;12730895,270000;6016032,770000;189945,970000;12083675,150000;15460328,000000;0,000000;0,000000;2,220000;2,500000;3,310000;1,640000;1,610000;233,800000;64,460000
2008;267;0,001130;4,666667;0,000000;10616,000000;1658,000000;1764,000000;125,610000;125,610000;187,690000;1548,000000;1666,000000;0,383400;1,000000;15,930000;0,571600;0,383400;0,571600;0,443900;1008058,300000;329080,750000;24867,040000;1064681,960000;0,000000;;;2,510000;2,360000;2,660000;1,750000;1,880000;214,520000;79,620000
2009;267;0,001033;5,181818;0,000000;10645,000000;2482,000000;2647,000000;195,310000;195,310000;278,690000;2329,000000;2484,000000;0,564300;1,000000;12,250000;0,854100;0,564300;0,854100;0,663200;1081886,660000;518384,680000;27938,440000;1103391,450000;0,000000;0,000000;0,000000;2,200000;2,390000;2,760000;1,860000;1,650000;196,740000;68,950000
2010;267;0,001231;4,384615;0,000000;10561,000000;2560,000000;2720,000000;219,210000;219,210000;313,290000;2396,000000;2560,000000;0,610300;1,000000;10,140000;0,857000;0,610300;0,857000;0,687400;1168447,480000;475461,580000;26118,460000;1279037,040000;0,000000;0,000000;0,000000;2,460000;2,280000;2,870000;1,520000;1,780000;206,680000;77,800000
2011;267;0,000567;3,833333;0,000000;10586,000000;2657,000000;2816,000000;226,750000;226,750000;325,520000;2477,000000;2657,000000;0,606300;1,000000;9,810000;0,883900;0,606300;0,883900;0,709000;1216129,880000;568075,020000;12008,310000;1401869,610000;0,000000;;;2,480000;2,380000;2,860000;1,750000;1,870000;219,110000;78,570000
2012;267;0,001414;4,666667;0,066667;10609,000000;2180,000000;2313,000000;186,780000;186,780000;268,470000;2026,000000;2180,000000;0,487200;1,000000;10,800000;0,721400;0,487200;0,721400;0,578700;1202976,570000;634066,910000;17724,540000;1506821,280000;0,000000;;;3,060000;2,610000;2,760000;2,360000;2,140000;238,100000;82,020000
2013;267;0,002099;5,347826;0,043478;10955,000000;2299,000000;2421,000000;189,710000;189,710000;273,870000;2115,000000;2299,000000;0,488100;1,000000;11,910000;0,729300;0,488100;0,729300;0,584900;1243808,700000;689829,930000;23497,800000;1641972,540000;0,000000;0,000000;0,000000;2,930000;2,690000;2,790000;2,520000;2,280000;262,480000;84,920000
2014;267;0,004096;4,777778;0,000000;10986,000000;2390,000000;2511,000000;190,750000;184,290000;277,030000;2194,000000;2390,000000;0,492200;0,966100;11,390000;0,754400;0,475600;0,754400;0,605100;1296646,560000;723445,290000;15521,160000;1810021,690000;0,000000;0,000000;0,000000;3,190000;2,780000;2,890000;2,610000;2,490000;280,150000;89,600000
2008;268;0,002155;2,714286;0,000000;6496,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;980015,720000;;14423,960000;669876,140000;0,000000;;;2,530000;2,870000;2,870000;;1,960000;303,940000;68,350000
2009;268;0,001379;2,555556;0,111111;6525,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;1101046,390000;;17950,510000;698294,330000;0,000000;0,000000;0,000000;2,480000;3,060000;3,060000;;1,940000;309,320000;63,420000
2010;268;0,000713;2,600000;0,000000;7008,000000;2150,000000;2220,000000;650,000000;0,000000;0,000000;2140,000000;2150,000000;1,971500;0,000000;11,630000;0,940100;0,000000;0,940100;0,796800;1035806,850000;17023,450000;17037,870000;781598,090000;0,000000;0,000000;0,000000;2,860000;2,940000;2,890000;;2,180000;171,950000;74,240000
2011;268;0,001131;2,625000;0,000000;7073,000000;2180,000000;2240,000000;316,000000;0,000000;316,000000;2180,000000;2322,000000;1,013400;0,000000;11,400000;1,000000;0,000000;1,000000;0,847600;998873,730000;18404,750000;8116,200000;809641,900000;0,000000;0,000000;;1,480000;1,540000;2,920000;0,060000;1,230000;175,340000;79,590000
2012;268;0,002382;2,294118;0,000000;7136,000000;2220,000000;2250,000000;320,000000;0,000000;320,000000;2220,000000;2322,000000;1,008100;0,000000;11,260000;1,000000;0,000000;1,000000;0,847500;1077152,300000;20323,430000;10874,420000;810488,690000;0,000000;0,000000;0,000000;1,560000;1,640000;3,090000;0,060000;1,210000;172,900000;73,850000
2013;268;0,002561;2,894737;0,000000;7420,000000;2373,000000;2497,000000;360,000000;0,000000;360,000000;2373,000000;2380,000000;1,000000;0,000000;11,480000;1,000000;0,000000;1,000000;0,847600;1138397,610000;21010,740000;12468,230000;972362,550000;0,000000;0,000000;0,000000;1,610000;1,610000;3,170000;0,060000;1,350000;199,680000;83,870000
2014;268;0,002805;2,380952;0,000000;7487,000000;2390,000000;2500,000000;360,000000;0,000000;360,000000;2390,000000;2400,000000;1,000000;0,000000;11,860000;0,992800;0,000000;0,992800;0,961700;1176746,800000;22131,400000;5934,060000;1062964,480000;0,000000;0,000000;0,000000;1,760000;1,670000;3,280000;0,060000;1,480000;210,130000;88,660000
2008;269;0,003862;3,397590;0,000000;21494,000000;1897,000000;2056,000000;39,210000;0,000000;38,880000;1731,000000;1904,000000;0,088900;0,000000;33,340000;0,497600;0,000000;0,497600;0,295800;1210813,000000;69433,430000;36189,580000;1133776,650000;5390576,000000;;;2,760000;2,450000;2,510000;1,790000;2,170000;201,650000;88,560000
2009;269;0,001347;3,379310;0,034483;21525,000000;2049,000000;2182,000000;184,810000;0,000000;280,030000;1855,000000;2081,000000;0,424600;0,000000;33,310000;0,539500;0,000000;0,539500;0,320700;1267587,830000;343193,050000;43438,760000;1375232,150000;3458853,000000;0,000000;0,000000;2,310000;2,120000;2,650000;1,230000;1,810000;237,500000;85,380000
2010;269;0,002064;3,581395;0,000000;20835,000000;2444,000000;2568,000000;223,540000;168,560000;323,980000;2232,000000;2444,000000;0,508700;0,754000;30,730000;0,633500;0,383600;0,633500;0,392100;1308397,010000;421366,760000;44601,330000;1672223,730000;128139,000000;0,000000;0,000000;2,690000;2,130000;2,690000;1,300000;2,060000;272,060000;96,670000
2011;269;0,002497;3,442308;0,000000;20822,000000;2623,000000;2726,000000;240,330000;240,330000;342,480000;2367,000000;2623,000000;0,531500;1,000000;27,640000;0,672200;0,531500;0,672200;0,416100;1436098,040000;723945,460000;35805,700000;1876604,680000;735970,000000;;;2,860000;2,580000;2,900000;2,110000;2,240000;286,990000;86,880000
2012;269;0,002643;3,381818;0,036364;20809,000000;2734,000000;2824,000000;245,570000;245,570000;358,450000;2454,000000;2734,000000;0,538200;1,000000;26,290000;0,697400;0,538200;0,697400;0,431600;1459873,770000;889355,330000;42852,230000;2071828,450000;583536,000000;;;3,490000;2,700000;2,860000;2,480000;2,380000;305,920000;88,190000
2013;269;0,001681;3,694444;0,000000;21419,000000;2852,000000;2932,000000;271,200000;271,200000;391,910000;2560,000000;2852,000000;0,552900;1,000000;25,360000;0,706800;0,552900;0,706800;0,437500;1631598,700000;1071113,300000;46658,130000;2517146,280000;14391,000000;0,000000;0,000000;3,660000;2,890000;3,000000;2,730000;2,690000;361,220000;93,130000
2014;269;0,001820;4,666667;0,025641;21423,000000;3009,000000;3092,000000;287,630000;287,630000;409,570000;2708,000000;3009,000000;0,512100;1,000000;24,380000;0,747500;0,512100;0,747500;0,462600;1755968,910000;1141750,480000;47294,710000;2835731,400000;0,000000;0,000000;0,000000;3,920000;2,970000;3,110000;2,790000;2,910000;387,630000;97,860000
2008;270;0,000541;4,625000;0,016667;221764,000000;54219,000000;56859,000000;20487,000000;2125,000000;15057,000000;54088,000000;57779,000000;1,128000;0,103700;14,910000;0,943000;0,117000;0,943000;0,943000;15067319,860000;10257777,010000;2129200,640000;25761258,500000;7625923,310000;;;0,820000;0,800000;0,910000;0,680000;0,820000;211,870000;101,720000
2009;270;0,000311;5,900000;0,028571;225358,000000;55500,000000;58456,000000;20500,000000;2138,000000;15147,000000;55490,000000;59649,000000;1,019900;0,104300;14,810000;0,949000;0,106400;0,949000;0,949000;15309733,000000;10718514,000000;2196140,000000;27174175,000000;3139026,000000;0,000000;0,000000;0,800000;0,770000;0,820000;0,710000;0,800000;229,120000;104,400000
2010;270;0,000504;6,629630;0,074074;214152,000000;56874,000000;60137,000000;15908,000000;2138,000000;11456,660000;56223,000000;61072,000000;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;16957164,000000;11672374,000000;2774537,000000;29988358,000000;1594983,000000;0,000000;0,000000;;;;;;;
2011;270;0,000656;5,140845;0,091549;216400,000000;58573,000000;63077,000000;14562,000000;2138,000000;7688,930000;58695,000000;63223,000000;0,949000;0,146800;14,430000;0,950000;0,139300;0,950000;0,950000;17175691,000000;12031682,000000;6307235,000000;30311236,000000;0,000000;0,000000;0,000000;1,690000;1,630000;1,680000;1,560000;1,690000;240,610000;103,780000
2012;270;0,001263;4,815217;0,065217;218574,000000;60193,000000;62461,000000;14562,000000;2138,000000;7688,930000;58713,000000;65074,000000;0,949000;0,146800;14,000000;0,950000;0,139300;0,950000;0,950000;20711217,000000;14746540,000000;3443163,000000;34419546,000000;158502,000000;0,000000;0,000000;1,920000;1,980000;2,020000;1,920000;1,920000;268,130000;97,070000
2013;270;0,000791;4,594444;0,055556;227571,000000;62624,000000;65230,000000;9200,000000;1199,940000;9200,000000;61460,000000;67055,000000;0,810300;0,130400;13,620000;0,950000;0,105700;0,950000;0,950000;25305065,000000;17796518,000000;2885078,000000;34286989,000000;0,000000;0,000000;0,000000;1,850000;2,020000;2,090000;1,930000;1,610000;261,800000;79,550000
2014;270;0,000648;4,590604;0,026846;229887,000000;64082,000000;67929,000000;9405,700000;1199,940000;9898,040000;63173,000000;69711,000000;0,800000;0,127600;13,270000;0,979800;0,102100;0,979800;0,956000;29527111,080000;20359443,620000;5379064,410000;42153223,310000;1500000,000000;0,000000;0,000000;2,100000;2,160000;2,240000;2,060000;1,830000;310,040000;84,500000
2008;271;0,005459;2,882353;0,029412;6228,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;;;;;;;;;;;;;;
2009;271;0,005910;2,972973;0,027027;6261,000000;;;871,000000;;0,000000;1202,000000;1306,000000;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;106145,000000;0,000000;;296874,000000;2848,000000;;0,000000;;;;;;;
2010;271;0,005807;2,914286;0,028571;6027,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;;;;;;;;;;;;;;
2011;271;0,004801;3,241379;0,034483;6041,000000;1530,000000;;350,000000;0,000000;350,000000;;1532,000000;0,815200;0,000000;13,050000;1,000000;0,000000;1,000000;0,604700;91333,000000;57083,100000;4,000000;215000,000000;;0,000000;;0,280000;0,190000;0,220000;0,160000;0,280000;;144,860000
2012;271;0,006443;3,358974;0,025641;6053,000000;1530,000000;;350,000000;0,000000;350,000000;;1870,000000;0,815200;0,000000;11,760000;0,997800;0,000000;0,997800;0,603500;91333,000000;57083,100000;0,000000;215000,000000;;0,000000;;0,280000;0,190000;0,220000;0,160000;0,280000;;144,860000
2013;271;0,004801;3,700000;0,000000;6249,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;;;;;;;;;;;;;;
2014;271;0,004149;3,230769;0,038462;6266,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;;;;;;;;;;;;;;
2008;272;0,005551;3,232558;0,005814;30986,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;2194784,490000;;73573,970000;1696178,000000;3959527,000000;;;2,790000;2,420000;2,420000;;1,870000;218,720000;77,280000
2009;272;0,004372;3,313869;0,007299;31333,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;2390814,740000;;81490,260000;1838109,030000;2167263,000000;0,000000;0,000000;2,870000;2,580000;2,580000;;1,980000;231,340000;76,880000
2010;272;0,003817;3,076271;0,008475;30917,000000;1324,000000;1468,000000;52,760000;52,760000;82,080000;1170,000000;1324,000000;0,057900;1,000000;15,640000;0,170400;0,057900;0,170400;0,138100;2577188,080000;111589,540000;78585,040000;2455684,570000;1028117,000000;0,000000;0,000000;3,220000;2,480000;2,570000;1,360000;2,260000;250,070000;91,330000
2011;272;0,002084;3,415385;0,015385;31192,000000;2940,000000;3221,000000;181,570000;181,570000;282,620000;2647,000000;2940,000000;0,190000;1,000000;9,710000;0,382200;0,190000;0,382200;0,309800;2789811,100000;362955,770000;45907,660000;3007785,110000;2577469,000000;;;3,030000;2,370000;2,660000;1,280000;2,260000;266,210000;95,400000
2012;272;0,002925;2,945652;0,021739;31457,000000;1512,000000;1659,000000;122,140000;122,140000;181,660000;1346,000000;1512,000000;0,125500;1,000000;9,300000;0,192700;0,125500;0,192700;0,156200;2627543,330000;415119,650000;53143,140000;2736918,660000;87207,760000;;;4,860000;2,540000;2,580000;2,290000;2,280000;228,460000;89,950000
2013;272;0,002233;3,301370;0,027397;32698,000000;2303,000000;2484,000000;149,270000;143,780000;231,420000;2058,000000;2303,000000;0,150900;0,963200;10,860000;0,283400;0,145300;0,283400;0,229700;2956264,390000;630207,700000;67982,230000;3212574,080000;1802,050000;0,000000;0,000000;3,670000;2,640000;2,630000;2,720000;2,370000;265,050000;89,570000
2014;272;0,002573;2,776471;0,000000;33040,000000;3227,000000;3437,000000;216,380000;216,380000;328,030000;2919,000000;3227,000000;0,219300;1,000000;7,490000;0,397800;0,219300;0,397800;0,322500;3078563,150000;884877,720000;51486,490000;3597730,950000;0,000000;0,000000;0,000000;3,740000;2,710000;2,710000;2,700000;2,460000;269,240000;90,770000
2008;273;0,000919;5,766667;0,083333;130521,000000;28779,000000;31459,000000;3100,980000;0,000000;4278,160000;27732,000000;28896,000000;0,632800;0,000000;7,060000;0,924600;0,000000;0,924600;0,746700;15122668,750000;6434608,830000;647388,120000;13018846,860000;890804,000000;;;2,020000;2,260000;2,880000;1,500000;1,370000;188,060000;60,390000
2009;273;0,000682;6,269663;0,101124;130517,000000;29932,000000;32659,000000;3172,060000;0,000000;4382,990000;28819,000000;30015,000000;0,651300;0,000000;6,830000;0,959400;0,000000;0,959400;0,774800;15312442,950000;8261906,170000;634277,830000;13640565,090000;9344849,000000;0,000000;0,000000;2,050000;2,450000;2,920000;1,880000;1,420000;192,520000;57,860000
2010;273;0,000542;7,205479;0,041096;134745,000000;30660,000000;33431,000000;3220,870000;0,000000;4399,300000;29490,000000;30660,000000;0,659300;0,000000;6,670000;0,937700;0,000000;0,937700;0,766000;15613243,480000;8497855,500000;611849,560000;15977792,910000;14453867,000000;0,000000;0,000000;2,450000;2,500000;2,980000;1,930000;1,660000;220,480000;66,270000
2011;273;0,000451;7,163934;0,049180;135154,000000;31423,000000;34056,000000;3238,210000;1,240000;4465,710000;30154,000000;31423,000000;0,659200;0,000400;6,540000;0,955900;0,000300;0,955900;0,780900;15652535,950000;9837712,700000;487702,600000;16984995,890000;14451642,000000;;;2,440000;2,610000;2,950000;2,200000;1,740000;229,070000;66,630000
2012;273;0,000302;6,365854;0,048780;135549,000000;32428,000000;35031,000000;3256,870000;1750,120000;4533,870000;31055,000000;32428,000000;0,649200;0,537400;6,400000;0,981600;0,348900;0,981600;0,801900;15467231,680000;10016077,290000;634029,590000;18665942,320000;3346566,000000;;;2,800000;2,550000;2,840000;2,210000;1,870000;244,880000;73,250000
2013;273;0,000407;6,245614;0,052632;140067,000000;33429,000000;36143,000000;3435,150000;2478,680000;4751,550000;32175,000000;33429,000000;0,650900;0,721600;6,240000;0,984200;0,469600;0,984200;0,804000;16861119,930000;10565363,320000;680730,920000;22715654,070000;1480277,000000;0,000000;0,000000;3,060000;2,620000;2,950000;2,220000;2,170000;288,850000;82,820000
2014;273;0,000228;6,531250;0,031250;140567,000000;35592,000000;38259,000000;3527,270000;3162,730000;4930,750000;34154,000000;35592,000000;0,658300;0,896700;6,000000;1,000000;0,590300;1,000000;0,816900;18600911,980000;12693088,560000;627570,970000;23276827,510000;1896525,000000;0,000000;0,000000;3,380000;2,900000;3,170000;2,570000;2,150000;284,770000;74,380000
2008;274;0,000524;2,250000;0,000000;7627,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;719731,680000;;17112,070000;568400,040000;0,000000;;;2,600000;2,460000;2,460000;;1,940000;247,610000;78,970000
2009;274;0,000525;3,000000;0,000000;7626,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;739631,560000;;13195,470000;572379,140000;0,000000;0,000000;0,000000;2,630000;2,580000;2,580000;;2,000000;245,920000;77,390000
2010;274;0,002027;4,928571;0,000000;6906,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;777574,690000;;12231,190000;617883,740000;0,000000;0,000000;0,000000;2,770000;2,590000;2,590000;;2,060000;260,710000;79,460000
2011;274;0,000584;5,750000;0,000000;6855,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;822196,150000;;5197,250000;666794,380000;0,000000;;;2,790000;2,670000;2,670000;;2,170000;276,790000;81,100000
